,id,guests,bedrooms,beds,baths,cleaning_fee,service_fee,amenities,superhost,lat_lon,narrative,rules,price
794,31503855,6 guests,4 bedrooms,6 beds,2 baths,$5,$8,Show all 4 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.6645335334361375&2d-74.27925350741373&2m2&1d4.757345176270874&2d-74.12356946136833&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._9om963&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=87986,"Translate this description to English
Excellent lighting and stucco walls and painted wooden ceilings porcelain tile floors
Excelente iluminación y paredes estucadas y pintadas techos en madera pisos en porcelanato
Contact host","House rules
No pets
No smoking, parties, or events
Check-in is anytime after 3PM
Read all rules",$9
795,33690023,5 guests,4 bedrooms,5 beds,3 baths,0,$147,Show all 15 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.5990995480551184&2d-74.2473121700018&2m2&1d4.691919916538002&2d-74.09161348738536&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._h9yi3y&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=125882,"Translate this description to English
It is a modern space equipped with every comfort, has large private parking spaces, kitchen, is a space in which it is nice to be, always accompanied by a good deal
Es un espacio moderno dotado de todas las comodidades, cuenta con grandes espacios parqueadero privado, cocina integral, es un espacio en el que da gusto estar, siempre acompañado de un buen trato
Read more about the space
Contact host","House rules
Check-in time is flexible and check out by 4PM
Read all rules",$190
796,12282794,10 guests,4 bedrooms,8 beds,2 baths,$14,$153,Show all 13 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.673459057057312&2d-74.51188277517133&2m2&1d4.766269582854094&2d-74.35620060286703&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._mh0u81&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=21735,"Tranquilidad, silencio, seguridad y mucha naturaleza cerca a bogota, te puedes recostar a disfritar de la vista o salir a caminar por los multiples caminos reales de la zona. Cuenta con piscina, chimeneas, horno de barro, asador, gran cocina y mucha amplitud.
Hay una empleada que los acompaña las 24 horas y les ayuda con todo, aseo, cocina, servicio en general que tiene un costo adicional de 40mil pesos diarios que se le pagan a ella.
Read more about the space
Contact host","House rules
No smoking, parties, or events
Check-in is anytime after 2PM and check out by 12PM (noon)
Self check-in with building staff
Read all rules",$196
797,32961778,15 guests,4 bedrooms,12 beds,4 baths,$14,$132,Show all 13 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.539587188743259&2d-74.48695997360721&2m2&1d4.632415158961623&2d-74.33124853969252&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._nqfnw6&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=68890,"Translate this description to English
Spectacular recreational house to vacation in the company of family and friends, in the middle of an overflowing nature of its surroundings, a spectacular and wonderful view to the whole region of Tequendama, with an ideal climate that remains between 23 ° C - 29 ° C. The ideal place for a well-deserved rest 50 minutes from Bogotá.
Espectacular casa de recreo para vacacionar en compañia de familiares y amigos, en medio de una desbordante naturaleza de sus alrededores, una espectacular y maravillosa vista a toda la región del tequendama, con un clima ideal que se mantiene entre los 23°C - 29°C. El sitio ideal para un merecido descanso a 50 minutos de Bogotá.
Read more about the space
Contact host","House rules
Check-in time is flexible and check out by 4PM
Read all rules",$169
798,12132252,8 guests,4 bedrooms,7 beds,2 baths,$35,$116,Show all 13 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.967671253103328&2d-74.01830167123956&2m2&1d5.06044101746851&2d-73.8626878729496&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._rj70u2&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=77513,"Enjoy an unforgettable experience in a peaceful place, with an exceptional panoramic view, surrounded by a lot of green. Agricultural accommodation
There you will find horses, geese, rabbits and dogs.
Our house is spacious, has 4 bedrooms, 2 bathrooms, entertainment room, open kitchen, living room, dining room. With a wood stove, rustic dining room, and bathrooms.
It is located on the mountain, has good access roads.
Read more about the space
Contact host","House rules
No pets
No smoking, parties, or events
Check-in time is 1PM - 3PM and check out by 1PM
Read all rules",$144
799,36480179,9 guests,4 bedrooms,5 beds,4 baths,0,$67,Show all 19 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.6288419723654455&2d-74.09740047354467&2m2&1d4.721658337917404&2d-73.941708505522&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._6uyayb&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=18518,"If you want a relax place to recue this is it ! After a long day of work, or just to enjoy a vacation trip can take a days in this house. You have two options, relax int the house with a BBQ day or you can go to Bogotá, you are 10 minutes away from the city. Something different from de other houses is I will give you the service of cleaning and laundry, one person will help you with all of this. The cost are incluing en in the price.
Read more about the space
Contact host","House rules
No parties or events
Check-in time is 10AM - 10PM and check out by 2PM
Read all rules",$87
800,34476561,10 guests,4 bedrooms,6 beds,3.5 baths,$16,$10,Show all 11 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.5872040002475645&2d-74.06897216326632&2m2&1d4.680026013307404&2d-73.91327072200465&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._st01p6&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=79237,"Translate this description to English
Far from the city, cozy, quiet, fresh air, mineral water, river inside the property.
Lejos de la ciudad, acogedor, tranquilo, aire fresco, agua mineral, rio dentro de la propiedad.
Contact host","House rules
No parties or events
Check-in is anytime after 3PM
Read all rules",$10
801,10289592,10 guests,4 bedrooms,7 beds,3 baths,$20,$109,Show all 15 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.554467197176375&2d-74.16505163686026&2m2&1d4.647293287322639&2d-74.00934335661492&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._dstsp7&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=18476,"Translate this description to English
BEAUTIFUL HOUSE IN RICAURTE CUNDINAMARCA, LIVING IN CAMPESTRE ENVIRONMENT WITHIN THE CITY, NICE WARM CLIMATE, PEDESTRIAN PATHS, BASKETBALL TENNIS VOLLEYBALL COURT, ADULT SWIMMING POOL, CHILDREN'S POOL, LARGE GREEN AREAS AND PARKING LOTS, JUST 5 MINUTES FROM GIRARDOT, FROM CENTERS COMMERCIALS AND WAREHOUSES OF LARGE SURFACES AND RESTAURANTS
HERMOSA CASA EN RICAURTE CUNDINAMARCA, VIVA EN AMBIENTE CAMPESTRE DENTRO DE LA CIUDAD, AGRADABLE CLIMA CÁLIDO, SENDEROS PEATONALES, CANCHA DE TENIS BASKETBALL VOLLEYBALL, PISCINA ADULTOS, PISCINA NIÑOS, AMPLIAS ZONAS VERDES Y DE PARQUEADEROS, A SÓLO 5 MINUTOS DE GIRARDOT, DE CENTROS COMERCIALES Y ALMACENES DE GRANDES SUPERFICIES
Y RESTAURANTES
Read more about the space
Contact host","House rules
Check-in is anytime after 11AM and check out by 3PM",$137
802,19223496,10 guests,5 bedrooms,6 beds,3 baths,$29,$36,Show all 30 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.854781880055848&2d-74.39010409797044&2m2&1d4.9475674770236235&2d-74.23446374176643&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._1057c2&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=18556,"Translate this description to English
Country house. Large green area. Quiet and safe place. Surrounded by 2 gullies. Ecological walk. Native forest. Fireplaces. Supermarket and restaurants 10 min. Tourist sites nearby. A 40 min. from Bogota. Ease of access. Possibility of food service. Billiards and board games.
Casa campestre. Gran área verde. Lugar silencioso y seguro. Rodeada de 2 quebradas. Caminata ecológica. Bosque nativo. Chimeneas. Supermercado y restaurantes a 10 min. Sitios turísticos cerca. A 40 min. de Bogotá. Facilidad de acceso. Posibilidad de servicio de comidas. Billar y juegos de mesa.
Read more about the space
Contact host","House rules
No pets
No parties or events
Check-in time is 3PM - 6PM and check out by 3PM
Read all rules",$42
803,38901441,8 guests,4 bedrooms,4 beds,4.5 baths,0,$271,Show all 14 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.5515069311289835&2d-74.15662444040083&2m2&1d4.644333717224377&2d-74.00091499275698&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._154ubq&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=85510,"Translate this description to English
Excelente, equipado y amplio apartamento , es el lugar ideal para empresarios en la zona más exclusiva de la ciudad(zona rosa, restaurantes y vida nocturna. El apartamento consta de 4 dormitorios y 4 1/2 baños. Los servicios del apartamento incluyen: WiFi, servicio de limpieza y Vigilancia 24 horas.
El apartamento permite a 8 personas las cuales pueden dormir y compartir cómodamente.
Read more about the space
Contact host","House rules
No parties or events
Check-in time is flexible and check out by 3PM
Read all rules",$350
804,29336276,12 guests,4 bedrooms,6 beds,2.5 baths,0,$63,Show all 12 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.447331876907636&2d-73.99641482466927&2m2&1d4.540171801610758&2d-73.83768850178973&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._9tmh25&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=64559,"Translate this description to English
Country house, 1 hour from the city of Bogotá, neighborhood of fifth houses, Pool 20 minutes by car. Tourist places such as: Laguna de Ubaque at 30min, Cerro de Guayaguundo, Our Lady of Belen Cathedral, Chingaza Park, Palmar River Juntas, coffee farms, and aromatic, ecological talks, and much more. Open bar, sale of products, drinks, liquors, food, snacks, etc.
Casa campestre, a 1 hora de la ciudad de Bogotá, vecindario de casas quinta, Piscina a 20min en carro.
Lugares turisticos como: Laguna de ubaque a 30min, Cerro de guayacundo, Catedral nuestra señora de belen, Parque Chingaza, Juntas del rio palmar, Fincas cafeteras, y aromáticas, Hablas ecologicas, y mucho mas.
Read more about the space
Contact host","House rules
Check-in is anytime after 12PM (noon)
Read all rules",$81
805,9826195,4 guests,5 bedrooms,3 beds,2 baths,0,$27,Show all 1 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.7626629310181805&2d-73.85869421559494&2m2&1d4.855461517354802&2d-73.70303207077222&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._qykji5&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=46639,"Translate this description to English
For lovers of nature very natural site minimal peasant comforts pure air view tranquility 4x4 vehicle or similar is required
Para amantes de la naturaleza sitio muy natural comodidades campesinas minimas aire puro vista tranquilidad se requiere vehiculo 4x4 o similar
Read more about the space
Contact host","House rules
Self check-in with building staff",$35
806,33316360,14 guests,4 bedrooms,7 beds,3.5 baths,0,$80,Show all 9 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.9142179524348&2d-74.34176244730844&2m2&1d5.006995514265177&2d-74.18613556939943&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._4zz084&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=111720,"Translate this description to English
It is a rest house, with good ventilation, good landscapes, tranquility, comfort, has good corridors with hammocks, kitchenware, wood stove, microwave oven, good space for parking, you can make ecological walks and visit the waterfall, and is 3.8 km from the town center.
Es una casa de descanso, con buenas ventilaciones, buenos paisajes, tranquilidad, comodidad, cuenta con buenos corredores con hamacas, menaje de cocina , estufa de leña, horno microondas, buen espacio para parqueo, se pueden hacer caminatas ecológicas y visitar la cascada, y se encuentra a 3.8 km del casco urbano.
Read more about the space
Contact host","House rules
No parties or events
Check-in time is 10AM - 3PM
Read all rules",$104
807,26598996,10 guests,4 bedrooms,8 beds,2.5 baths,$12,$80,Show all 14 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.786431994067982&2d-74.20915294868001&2m2&1d4.87922711090107&2d-74.05050323280409&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._mazhlf&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=118023,"Translate this description to English
House for the rest of a national or foreign family, ideal to share a barbecue on a sunny afternoon around the mountains. Its colonial style and decoration with rustic furniture allows to disconnect from the cares of the city. Totally safe and silent area. House surrounded by immense green areas, lots of trees, in particular fruit trees such as the exotic Feijoba.
Casa para el descanso de una familia nacional o extranjera , ideal para compartir un asado en una tarde soleada alrededor de las montañas. Su estilo colonial y decoración con muebles rústicos permite desconectarse de los afanes de la ciudad. Zona totalmente segura y silenciosa. Casa rodeada de inmensas zonas verdes, gran cantidad de arboles, en espacial frutales como la exótica Feijoba.
Read more about the space
Contact host","House rules
No parties or events
Check-in time is 12PM (noon) - 3PM and check out by 12PM (noon)
Read all rules",$101
808,10381864,9 guests,4 bedrooms,6 beds,5.5 baths,$500,$258,Show all 13 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.691297824807409&2d-74.15663504816814&2m2&1d4.784105886434102&2d-74.00095700931047&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._sl7u7h&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=39864,"Translate this description to English
In a closed set with 24h private security, surrounded by trees and nature, you will find this beautiful and modern house. The finishes and decor are luxurious, sober and modern. The spaces are very spacious and the ceilings are high. I wait for you
En un conjunto cerrado con vigilancia privada 24h, rodeado de arboles y naturaleza, se encuentra esta hermosa y moderna casa. Los acabados y la decoración son lujosos, sobrios y modernos. Los espacios son muy amplios y los techos elevados. Los espero
Read more about the space
Contact host","House rules
No pets
No smoking, parties, or events
Read all rules",$250
809,17405285,7 guests,4 bedrooms,5 beds,3 baths,$6,$21,Show all 23 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.664526890442412&2d-73.96778007398603&2m2&1d4.7573384010994815&2d-73.81209624965805&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._xrasnu&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=81428,"Amplia y cómoda casa campesina en el municipio de La Calera, vereda San José - El Triunfo, a 12 kilómetros del casco urbano. Cuatro habitaciones para hospedar hasta 7 personas, 3 baños, parqueadero para 6 autos, cocina completa con comedor, patio cubierto con marquesina, 50 metros cuadrados, sala, equipo de karaoke y hermosos jardines para asados (dispone de parrilla portátil). Amplios espacios para juegos infantiles y mascotas
Read more about the space
Contact host","House rules
Check-in time is flexible and check out by 3PM
Read all rules",$26
